TEMP,SAL,DO,PH,XMS,DEPTH,CHL_A,DENSITY,DATE,STATION
11.9,33.52,6.7,8.2,89,61.9,.,.,19910726,E17
11.9,33.52,6.7,8.2,89,62.5,.,.,19910726,E17
11.9,33.52,6.6,8.2,88,62.9,.,.,19910726,E17
11.8,33.52,6.4,8.2,88,63.7,.,.,19910726,E17
11.8,33.53,6.4,8.2,88,64.5,.,.,19910726,E17
11.8,33.53,6.3,8.1,88,65.1,.,.,19910726,E17
11.7,33.54,6.3,8.1,88,65.6,.,.,19910726,E17
11.6,33.55,6.3,8.2,89,66.4,.,.,19910726,E17
11.5,33.56,6.3,8.1,89,67.1,.,.,19910726,E17
11.5,33.55,6.3,8.1,89,67.7,.,.,19910726,E17
11.5,33.55,6.1,8.1,89,68.4,.,.,19910726,E17
11.4,33.55,6,8.1,89,69.1,.,.,19910726,E17
11.4,33.55,6,8.1,89,69.6,.,.,19910726,E17
11.4,33.55,6,8.1,89,70,.,.,19910726,E17
11.3,33.57,6,8.1,89,70.7,.,.,19910726,E17
11.2,33.59,6,8.1,89,71.7,.,.,19910726,E17
11.1,33.58,5.9,8.1,89,72.3,.,.,19910726,E17
11.1,33.58,5.9,8.1,89,72.7,.,.,19910726,E17
11.1,33.58,5.7,8.1,89,73.2,.,.,19910726,E17
11.1,33.58,5.7,8.1,88,73.9,.,.,19910726,E17
11,33.59,5.7,8.1,88,74.6,.,.,19910726,E17
10.9,33.61,5.6,8.1,88,75.2,.,.,19910726,E17
10.8,33.63,5.6,8.1,88,75.9,.,.,19910726,E17
10.7,33.63,5.6,8.1,88,76.6,.,.,19910726,E17
10.7,33.62,5.4,8.1,88,77.2,.,.,19910726,E17
10.7,33.62,5.3,8.1,88,77.8,.,.,19910726,E17
10.7,33.63,5.4,8.1,88,78.4,.,.,19910726,E17
10.6,33.63,5.4,8.1,88,79,.,.,19910726,E17
10.6,33.64,5.3,8.1,89,79.7,.,.,19910726,E17
10.5,33.67,5.3,8.1,89,80.4,.,.,19910726,E17
10.4,33.66,5.3,8.1,88,80.9,.,.,19910726,E17
10.4,33.66,5.1,8.1,88,81.6,.,.,19910726,E17
10.4,33.67,5.1,8.1,88,82.3,.,.,19910726,E17
10.4,33.66,5.1,8.1,87,82.9,.,.,19910726,E17
10.4,33.66,5,8.1,87,83.5,.,.,19910726,E17
10.4,33.66,5,8.1,87,84.1,.,.,19910726,E17
10.4,33.66,5,8.1,87,84.5,.,.,19910726,E17
10.4,33.66,5,8.1,87,84.9,.,.,19910726,E17
10.4,33.66,5,8.1,87,85.5,.,.,19910726,E17
10.4,33.67,5,8.1,86,86.3,.,.,19910726,E17
10.4,33.67,5,8.1,86,87,.,.,19910726,E17
10.4,33.66,5,8.1,86,87.4,.,.,19910726,E17
10.4,33.66,5,8.1,86,87.9,.,.,19910726,E17
10.4,33.66,5,8,86,88.6,.,.,19910726,E17
10.4,33.66,4.9,8.1,86,89.4,.,.,19910726,E17
10.4,33.66,4.9,8,86,90,.,.,19910726,E17
10.4,33.66,4.9,8,86,90.6,.,.,19910726,E17
10.4,33.66,5,8,86,91,.,.,19910726,E17
10.4,33.66,5,8,86,91.3,.,.,19910726,E17
10.4,33.66,4.9,8,86,91.8,.,.,19910726,E17
10.4,33.67,4.9,8,86,92.8,.,.,19910726,E17
10.3,33.67,4.9,8,86,93.8,.,.,19910726,E17
10.3,33.69,5,8.1,86,94.5,.,.,19910726,E17
10.3,33.69,5,8.1,86,94.7,.,.,19910726,E17
10.3,33.68,4.9,8.1,86,94.8,.,.,19910726,E17
10.2,33.7,4.9,8.1,86,95.4,.,.,19910726,E17
10.1,33.74,4.9,8,86,95.8,.,.,19910726,E17
10,33.75,4.9,8,86,96.5,.,.,19910726,E17
10,33.76,4.9,8,86,97.2,.,.,19910726,E17
10,33.76,4.7,8,86,97.7,.,.,19910726,E17
10,33.76,4.7,8,86,98.3,.,.,19910726,E17
10,33.76,4.7,8,86,99,.,.,19910726,E17
10,33.75,4.7,8,86,99.2,.,.,19910726,E17
10,33.75,4.6,8,86,99.4,.,.,19910726,E17
10,33.75,4.6,8,86,99.5,.,.,19910726,E17
20.1,33.6,8,8.2,87,0,.,.,19910819,E14
20,33.61,8,8.2,87,0.3,.,.,19910819,E14
20,33.61,8,8.2,87,0.7,.,.,19910819,E14
20,33.6,8,8.2,87,1.2,.,.,19910819,E14
20,33.6,8,8.2,87,1.7,.,.,19910819,E14
19.9,33.6,8,8.2,87,2.3,.,.,19910819,E14
19.9,33.61,8,8.2,87,2.7,.,.,19910819,E14
19.8,33.63,8,8.2,87,3.2,.,.,19910819,E14
19.5,33.67,8.1,8.3,88,3.8,.,.,19910819,E14
19.2,33.69,8.1,8.3,88,4.3,.,.,19910819,E14
18.9,33.66,8.1,8.3,89,4.9,.,.,19910819,E14
18.3,33.71,8.4,8.3,89,5.5,.,.,19910819,E14
17.7,33.67,8.6,8.3,89,6.4,.,.,19910819,E14
17.4,33.71,8.6,8.3,89,6.9,.,.,19910819,E14
17.1,33.64,8.7,8.3,89,7.5,.,.,19910819,E14
16.4,33.6,9,8.3,89,8.5,.,.,19910819,E14
16.3,33.59,9.1,8.3,89,9,.,.,19910819,E14
16.1,33.53,9,8.3,89,9.8,.,.,19910819,E14
16,33.52,9,8.3,89,10.8,.,.,19910819,E14
15.9,33.54,9.1,8.3,89,11.4,.,.,19910819,E14
15.4,33.52,9.3,8.3,89,12.2,.,.,19910819,E14
15.3,33.5,9.3,8.3,89,12.8,.,.,19910819,E14
15.3,33.49,9.1,8.3,89,13.5,.,.,19910819,E14
15.2,33.48,9.3,8.3,89,14.5,.,.,19910819,E14
15.1,33.48,9.3,8.3,89,15.2,.,.,19910819,E14
15.1,33.47,9.3,8.3,89,15.8,.,.,19910819,E14
15,33.46,9.3,8.3,89,16.5,.,.,19910819,E14
14.9,33.47,9.3,8.3,89,17,.,.,19910819,E14
14.7,33.46,9.3,8.3,89,17.8,.,.,19910819,E14
14.5,33.46,9.4,8.4,89,18.7,.,.,19910819,E14
14.3,33.49,9.4,8.4,88,19.3,.,.,19910819,E14
14,33.44,9.4,8.4,88,19.9,.,.,19910819,E14
13.7,33.45,9.4,8.4,88,20.6,.,.,19910819,E14
13.5,33.4,9.6,8.3,88,21.2,.,.,19910819,E14
13.4,33.35,9.4,8.4,89,21.9,.,.,19910819,E14
13.3,33.32,9.3,8.4,89,22.8,.,.,19910819,E14
13.1,33.32,9.1,8.4,89,23.4,.,.,19910819,E14
13,33.29,9.1,8.4,89,24.2,.,.,19910819,E14
12.9,33.31,9,8.3,89,24.9,.,.,19910819,E14
12.9,33.3,9,8.3,89,25.1,.,.,19910819,E14
12.8,33.27,8.9,8.4,89,26.3,.,.,19910819,E14
12.7,33.27,8.9,8.4,89,27.3,.,.,19910819,E14
12.7,33.29,8.9,8.4,89,27.8,.,.,19910819,E14
12.7,33.29,8.7,8.4,89,28.2,.,.,19910819,E14
12.6,33.28,8.7,8.4,89,28.9,.,.,19910819,E14
12.6,33.28,8.7,8.3,89,29.7,.,.,19910819,E14
12.6,33.28,8.7,8.3,89,30.5,.,.,19910819,E14
12.6,33.28,8.6,8.3,89,31.2,.,.,19910819,E14
12.5,33.28,8.6,8.3,89,31.9,.,.,19910819,E14
12.5,33.28,8.6,8.3,89,32.7,.,.,19910819,E14
12.5,33.29,8.6,8.3,89,33.3,.,.,19910819,E14
12.5,33.28,8.4,8.3,89,33.8,.,.,19910819,E14
12.4,33.28,8.6,8.3,89,34.4,.,.,19910819,E14
12.3,33.3,8.6,8.3,89,35.2,.,.,19910819,E14
12.3,33.32,8.6,8.3,90,36.1,.,.,19910819,E14
12.3,33.33,8.4,8.3,89,36.7,.,.,19910819,E14
12.3,33.33,8.4,8.3,90,37.3,.,.,19910819,E14
12.2,33.33,8.4,8.3,90,37.9,.,.,19910819,E14
12.2,33.34,8.3,8.3,90,38.3,.,.,19910819,E14
12.2,33.34,8.3,8.3,89,39,.,.,19910819,E14
12.2,33.34,8.3,8.3,89,39.7,.,.,19910819,E14
12.2,33.34,8.3,8.3,89,40.5,.,.,19910819,E14
12.2,33.35,8.3,8.3,89,41.1,.,.,19910819,E14
12.2,33.35,8.3,8.3,90,41.5,.,.,19910819,E14
12.2,33.35,8.3,8.3,90,42.5,.,.,19910819,E14
12.1,33.35,8.1,8.3,90,43.2,.,.,19910819,E14
12.1,33.36,8.3,8.3,90,44,.,.,19910819,E14
12.1,33.37,8.1,8.3,90,44.3,.,.,19910819,E14
12.1,33.36,8.1,8.3,90,44.9,.,.,19910819,E14
12.1,33.37,8.1,8.3,90,45.8,.,.,19910819,E14
12.1,33.37,8.1,8.3,90,46.5,.,.,19910819,E14
12,33.38,8.1,8.3,90,47,.,.,19910819,E14
12,33.38,8.1,8.3,90,47.3,.,.,19910819,E14
11.9,33.38,8,8.3,90,48.6,.,.,19910819,E14
11.8,33.42,8.1,8.3,90,49.3,.,.,19910819,E14
11.8,33.42,8.1,8.3,90,49.6,.,.,19910819,E14
11.8,33.42,8,8.3,90,50.1,.,.,19910819,E14
11.8,33.42,8,8.3,90,50.6,.,.,19910819,E14
11.7,33.43,8,8.3,90,51.4,.,.,19910819,E14
11.7,33.44,7.9,8.3,90,52,.,.,19910819,E14
11.7,33.44,7.9,8.3,90,52.2,.,.,19910819,E14
11.7,33.44,7.9,8.3,90,52.7,.,.,19910819,E14
11.7,33.44,7.9,8.3,90,53.2,.,.,19910819,E14
11.7,33.44,7.7,8.2,90,53.8,.,.,19910819,E14
11.7,33.45,7.7,8.2,90,54.8,.,.,19910819,E14
11.6,33.46,7.7,8.2,90,55.3,.,.,19910819,E14
11.6,33.45,7.7,8.2,90,55.7,.,.,19910819,E14
11.6,33.46,7.7,8.2,90,56.4,.,.,19910819,E14
11.6,33.47,7.7,8.2,90,57,.,.,19910819,E14
11.6,33.48,7.6,8.2,90,58,.,.,19910819,E14
11.6,33.48,7.6,8.2,90,58.4,.,.,19910819,E14
11.6,33.48,7.6,8.2,90,58.8,.,.,19910819,E14
11.6,33.48,7.6,8.2,90,59.7,.,.,19910819,E14
11.6,33.49,7.6,8.2,90,60,.,.,19910819,E14
11.6,33.49,7.4,8.2,90,60.5,.,.,19910819,E14
11.5,33.5,7.4,8.2,90,61.4,.,.,19910819,E14
11.5,33.52,7.4,8.2,90,61.9,.,.,19910819,E14
11.4,33.52,7.4,8.2,90,62.6,.,.,19910819,E14
11.3,33.56,7.4,8.2,90,63.2,.,.,19910819,E14
11.3,33.55,7.3,8.2,90,63.4,.,.,19910819,E14
11.3,33.53,7.3,8.2,90,64.5,.,.,19910819,E14
11.3,33.54,7.1,8.2,90,65.1,.,.,19910819,E14
11.3,33.54,7.1,8.2,90,65.4,.,.,19910819,E14
11.2,33.53,7.1,8.2,90,66,.,.,19910819,E14
11.2,33.54,7,8.2,90,66.5,.,.,19910819,E14
11.2,33.54,7,8.2,90,67.1,.,.,19910819,E14
11.2,33.55,7.1,8.2,90,67.5,.,.,19910819,E14
11.2,33.54,7.1,8.2,90,67.9,.,.,19910819,E14
11.2,33.54,7,8.2,90,68.7,.,.,19910819,E14
11.1,33.54,7,8.2,90,69.3,.,.,19910819,E14
11.1,33.54,7,8.2,90,69.9,.,.,19910819,E14
11.1,33.53,7,8.2,90,71,.,.,19910819,E14
11.1,33.54,7,8.2,90,71.4,.,.,19910819,E14
11.1,33.54,7,8.2,90,71.6,.,.,19910819,E14
11.1,33.54,7,8.2,90,72.3,.,.,19910819,E14
11.1,33.54,7,8.2,90,72.6,.,.,19910819,E14
11.1,33.53,7,8.2,90,73.3,.,.,19910819,E14
11.1,33.54,7,8.2,90,74,.,.,19910819,E14
11.1,33.55,6.9,8.2,90,74.5,.,.,19910819,E14
11.1,33.54,6.9,8.2,90,75,.,.,19910819,E14
11,33.55,6.9,8.2,90,75.4,.,.,19910819,E14
11,33.54,7,8.2,90,75.9,.,.,19910819,E14
10.9,33.57,6.9,8.2,90,76.8,.,.,19910819,E14
10.9,33.6,6.9,8.2,90,77.2,.,.,19910819,E14
10.9,33.59,6.9,8.2,90,77.6,.,.,19910819,E14
10.9,33.58,6.9,8.1,90,78.4,.,.,19910819,E14
10.9,33.58,6.6,8.1,89,78.8,.,.,19910819,E14
10.9,33.58,6.4,8.1,89,79.4,.,.,19910819,E14
10.9,33.58,6.4,8.1,89,80.2,.,.,19910819,E14
10.9,33.58,6.4,8.1,89,80.7,.,.,19910819,E14
10.9,33.58,6.4,8.1,89,81.1,.,.,19910819,E14
10.9,33.58,6.4,8.1,89,81.3,.,.,19910819,E14
10.9,33.58,6.4,8.1,89,81.7,.,.,19910819,E14
10.9,33.58,6.3,8.1,89,82.5,.,.,19910819,E14
10.9,33.58,6.4,8.1,89,83.1,.,.,19910819,E14
10.9,33.58,6.4,8.1,89,83.6,.,.,19910819,E14
10.9,33.58,6.4,8.1,89,84.4,.,.,19910819,E14
10.9,33.58,6.4,8.1,89,84.5,.,.,19910819,E14
10.9,33.58,6.3,8.1,89,85,.,.,19910819,E14
10.9,33.58,6.3,8.1,89,85.9,.,.,19910819,E14
10.9,33.58,6.4,8.1,89,86.2,.,.,19910819,E14
10.9,33.58,6.4,8.1,89,86.5,.,.,19910819,E14
10.9,33.58,6.3,8.1,89,87.4,.,.,19910819,E14
10.9,33.59,6.3,8.1,89,87.9,.,.,19910819,E14
10.9,33.59,6.3,8.1,89,88.1,.,.,19910819,E14
10.9,33.59,6.3,8.1,88,88.6,.,.,19910819,E14
10.8,33.6,6.3,8.1,88,89.2,.,.,19910819,E14
10.8,33.6,6.3,8.1,87,89.7,.,.,19910819,E14
10.8,33.61,6.3,8.1,87,90.3,.,.,19910819,E14
10.8,33.61,6.3,8.1,87,91,.,.,19910819,E14
10.8,33.61,6.1,8.1,86,91.4,.,.,19910819,E14
10.7,33.62,6.1,8.1,86,92,.,.,19910819,E14
10.7,33.63,6.1,8.1,86,92.1,.,.,19910819,E14
10.7,33.62,6,8.1,86,92.4,.,.,19910819,E14
10.7,33.64,6,8.1,86,93.6,.,.,19910819,E14
10.7,33.66,6,8.1,86,94.1,.,.,19910819,E14
10.6,33.65,6,8.1,86,94.3,.,.,19910819,E14
10.6,33.67,6,8.1,86,94.6,.,.,19910819,E14
10.6,33.66,5.9,8.1,86,94.6,.,.,19910819,E14
10.6,33.66,5.9,8.1,86,95.5,.,.,19910819,E14
10.6,33.67,5.7,8.1,86,96.6,.,.,19910819,E14
10.6,33.67,5.9,8.1,86,96.6,.,.,19910819,E14
10.5,33.67,5.7,8.1,87,97.4,.,.,19910819,E14
10.5,33.69,5.6,8.1,87,97.6,.,.,19910819,E14
10.5,33.68,5.6,8.1,87,97.8,.,.,19910819,E14
10.4,33.7,5.6,8.1,87,98.6,.,.,19910819,E14
10.4,33.7,5.6,8.1,87,98.7,.,.,19910819,E14
19.9,33.58,7.4,8.2,82,0,.,.,19910821,E11
19.9,33.58,7.4,8.2,82,0.5,.,.,19910821,E11
19.8,33.61,7.4,8.2,83,1,.,.,19910821,E11
19.7,33.62,7.6,8.2,83,1.3,.,.,19910821,E11
19.4,33.61,7.6,8.2,86,2,.,.,19910821,E11
19.2,33.62,7.6,8.2,87,2.7,.,.,19910821,E11
19.2,33.63,7.6,8.2,87,3,.,.,19910821,E11
19.2,33.59,7.4,8.2,88,3.4,.,.,19910821,E11
18.9,33.59,7.4,8.2,89,4.3,.,.,19910821,E11
18.7,33.61,7.6,8.3,89,4.9,.,.,19910821,E11
18.7,33.69,7.6,8.2,89,5,.,.,19910821,E11
18.4,33.58,7.6,8.3,89,5.6,.,.,19910821,E11
17.9,33.57,7.7,8.3,89,6.5,.,.,19910821,E11
17.5,33.63,7.7,8.3,89,7,.,.,19910821,E11
17.3,33.56,7.9,8.3,89,7.5,.,.,19910821,E11
17.1,33.57,7.9,8.3,89,7.9,.,.,19910821,E11
17,33.55,7.9,8.3,89,8.3,.,.,19910821,E11
16.9,33.54,8,8.3,90,9,.,.,19910821,E11
16.7,33.66,8.1,8.3,90,9.4,.,.,19910821,E11
16.4,33.52,8.1,8.3,90,10,.,.,19910821,E11
16.4,33.51,8.1,8.3,90,11,.,.,19910821,E11
16.3,33.54,8.1,8.3,90,11.3,.,.,19910821,E11
16.3,33.52,8.1,8.3,90,11.5,.,.,19910821,E11
16.2,33.5,8.1,8.3,90,12.3,.,.,19910821,E11
16,33.6,8.3,8.3,90,12.6,.,.,19910821,E11
15.7,33.49,8.3,8.3,90,13.3,.,.,19910821,E11
15.3,33.48,8.3,8.3,89,14.2,.,.,19910821,E11
15.3,33.56,8.3,8.3,89,14.5,.,.,19910821,E11
15.2,33.46,8.4,8.3,89,14.9,.,.,19910821,E11
15,33.45,8.4,8.3,89,15.7,.,.,19910821,E11
15,33.49,8.6,8.3,89,16.2,.,.,19910821,E11
15,33.47,8.4,8.3,89,16.4,.,.,19910821,E11
14.9,33.46,8.6,8.3,88,16.9,.,.,19910821,E11
14.6,33.48,8.6,8.4,88,17.7,.,.,19910821,E11
14.3,33.46,8.7,8.3,88,18.8,.,.,19910821,E11
14.3,33.53,8.7,8.3,88,19,.,.,19910821,E11
14.2,33.48,8.7,8.3,88,19.2,.,.,19910821,E11
14,33.43,8.7,8.3,88,20,.,.,19910821,E11
13.9,33.44,8.6,8.4,88,20.5,.,.,19910821,E11
13.9,33.41,8.6,8.3,88,21.1,.,.,19910821,E11
13.8,33.44,8.6,8.3,88,21.5,.,.,19910821,E11
13.8,33.42,8.4,8.3,89,21.8,.,.,19910821,E11
13.8,33.42,8.4,8.3,89,22.8,.,.,19910821,E11
13.7,33.43,8.4,8.3,89,23.9,.,.,19910821,E11
13.7,33.45,8.6,8.3,89,24.3,.,.,19910821,E11
13.6,33.47,8.4,8.3,89,24.4,.,.,19910821,E11
13.6,33.5,8.3,8.3,89,24.6,.,.,19910821,E11
13.4,33.48,8.3,8.3,89,25.3,.,.,19910821,E11
13.4,33.47,8.3,8.3,89,26.2,.,.,19910821,E11
13.4,33.47,8.3,8.3,89,27,.,.,19910821,E11
13.3,33.48,8.1,8.3,89,27.4,.,.,19910821,E11
13.3,33.48,8.1,8.3,89,27.6,.,.,19910821,E11
13.2,33.47,8,8.3,89,28.3,.,.,19910821,E11
13.2,33.49,8,8.3,89,28.8,.,.,19910821,E11
13.1,33.48,8,8.3,89,29.1,.,.,19910821,E11
13.1,33.46,8,8.3,89,30,.,.,19910821,E11
13,33.48,8,8.3,89,30.5,.,.,19910821,E11
13,33.46,7.9,8.3,89,31,.,.,19910821,E11
13,33.48,7.9,8.3,89,31.6,.,.,19910821,E11
12.9,33.48,7.9,8.3,89,32,.,.,19910821,E11
12.9,33.47,7.9,8.3,89,32.8,.,.,19910821,E11
12.8,33.5,7.9,8.3,89,33.4,.,.,19910821,E11
12.8,33.51,7.7,8.3,89,33.5,.,.,19910821,E11
12.8,33.47,7.7,8.3,89,34.1,.,.,19910821,E11
12.6,33.48,7.7,8.3,89,34.8,.,.,19910821,E11
12.5,33.54,7.6,8.3,89,35.2,.,.,19910821,E11
12.5,33.44,7.6,8.3,89,35.9,.,.,19910821,E11
12.4,33.43,7.6,8.3,89,36.9,.,.,19910821,E11
12.2,33.6,7.6,8.3,89,37.2,.,.,19910821,E11
12.1,33.45,7.6,8.3,89,37.3,.,.,19910821,E11
12,33.39,7.6,8.3,89,37.9,.,.,19910821,E11
12,33.37,7.6,8.3,89,38.4,.,.,19910821,E11
12,33.36,7.6,8.3,90,39,.,.,19910821,E11
12,33.36,7.6,8.3,90,39.8,.,.,19910821,E11
12,33.36,7.6,8.3,89,40.4,.,.,19910821,E11
12,33.36,7.6,8.3,90,40.5,.,.,19910821,E11
12,33.35,7.4,8.3,90,40.8,.,.,19910821,E11
12,33.36,7.4,8.3,89,41.7,.,.,19910821,E11
11.9,33.38,7.4,8.3,90,42.1,.,.,19910821,E11
11.8,33.38,7.6,8.3,90,42.6,.,.,19910821,E11
11.8,33.38,7.6,8.3,90,43.2,.,.,19910821,E11
11.8,33.38,7.4,8.3,90,43.6,.,.,19910821,E11
11.8,33.38,7.4,8.3,90,44.5,.,.,19910821,E11
11.8,33.38,7.4,8.3,90,45,.,.,19910821,E11
11.8,33.38,7.4,8.3,90,45,.,.,19910821,E11
11.7,33.39,7.4,8.3,90,45.6,.,.,19910821,E11
11.7,33.42,7.4,8.3,90,46.4,.,.,19910821,E11
11.6,33.44,7.3,8.2,90,46.6,.,.,19910821,E11
11.6,33.41,7.3,8.2,90,47.2,.,.,19910821,E11
11.5,33.42,7.3,8.2,90,47.7,.,.,19910821,E11
11.5,33.42,7.3,8.2,90,47.8,.,.,19910821,E11
11.5,33.41,7.3,8.2,90,48.7,.,.,19910821,E11
11.5,33.42,7.1,8.2,90,49.5,.,.,19910821,E11
11.5,33.42,7.1,8.2,90,49.7,.,.,19910821,E11
11.5,33.42,7.1,8.2,90,50.4,.,.,19910821,E11
11.5,33.43,7.1,8.2,90,50.9,.,.,19910821,E11
11.5,33.43,7.1,8.2,90,51.1,.,.,19910821,E11
11.5,33.43,7.1,8.2,90,51.5,.,.,19910821,E11
11.5,33.43,7,8.2,90,52.2,.,.,19910821,E11
11.5,33.43,7,8.2,90,52.9,.,.,19910821,E11
11.5,33.43,7.1,8.2,90,53.4,.,.,19910821,E11
11.5,33.44,7,8.2,90,53.7,.,.,19910821,E11
11.5,33.43,6.9,8.2,90,54.1,.,.,19910821,E11
11.5,33.43,7,8.2,90,54.7,.,.,19910821,E11
11.5,33.43,7,8.2,90,55,.,.,19910821,E11
11.5,33.43,7,8.2,90,55.5,.,.,19910821,E11
11.5,33.43,7,8.2,90,56.3,.,.,19910821,E11
11.4,33.44,7,8.2,90,56.6,.,.,19910821,E11
11.4,33.45,7,8.2,90,57.1,.,.,19910821,E11
11.4,33.46,7,8.2,90,57.8,.,.,19910821,E11
11.4,33.46,7,8.2,90,57.9,.,.,19910821,E11
11.4,33.47,6.9,8.2,90,58.3,.,.,19910821,E11
11.4,33.51,6.9,8.2,90,59,.,.,19910821,E11
11.4,33.52,6.9,8.2,90,59.3,.,.,19910821,E11
11.4,33.51,6.9,8.2,90,60.1,.,.,19910821,E11
11.4,33.52,6.7,8.2,90,60.7,.,.,19910821,E11
11.4,33.52,6.6,8.2,90,60.8,.,.,19910821,E11
11.3,33.52,6.6,8.2,90,61.2,.,.,19910821,E11
11.3,33.52,6.6,8.2,90,62.1,.,.,19910821,E11
11.3,33.52,6.6,8.2,90,62.5,.,.,19910821,E11
11.3,33.52,6.6,8.2,90,62.5,.,.,19910821,E11
11.3,33.52,6.6,8.2,90,62.9,.,.,19910821,E11
11.3,33.53,6.6,8.2,90,63.5,.,.,19910821,E11
11.3,33.54,6.6,8.2,90,64.1,.,.,19910821,E11
11.2,33.53,6.4,8.2,90,65,.,.,19910821,E11
11.2,33.54,6.4,8.2,90,65.8,.,.,19910821,E11
11.2,33.55,6.4,8.2,90,66.1,.,.,19910821,E11
11.2,33.54,6.4,8.2,91,66.7,.,.,19910821,E11
11.2,33.54,6.4,8.2,90,67.2,.,.,19910821,E11
11.2,33.53,6.4,8.2,91,67.8,.,.,19910821,E11
11.1,33.53,6.4,8.2,91,68.6,.,.,19910821,E11
11.1,33.54,6.3,8.2,91,68.9,.,.,19910821,E11
11.1,33.53,6.4,8.2,90,69,.,.,19910821,E11
11.1,33.54,6.4,8.2,90,69.6,.,.,19910821,E11
11.1,33.54,6.3,8.2,91,70.3,.,.,19910821,E11
11,33.54,6.3,8.2,91,71.3,.,.,19910821,E11
11,33.56,6.4,8.2,90,72.1,.,.,19910821,E11
11,33.58,6.4,8.2,90,72.1,.,.,19910821,E11
11,33.57,6.4,8.1,90,72.7,.,.,19910821,E11
11,33.57,6.3,8.1,90,73.4,.,.,19910821,E11
11,33.57,6.3,8.1,90,73.9,.,.,19910821,E11
11,33.57,6.1,8.1,90,74.6,.,.,19910821,E11
11,33.57,6.1,8.1,90,75.3,.,.,19910821,E11
11,33.57,6,8.1,90,75.4,.,.,19910821,E11
11,33.57,6,8.1,90,75.8,.,.,19910821,E11
10.9,33.58,6,8.1,90,76.7,.,.,19910821,E11
10.9,33.58,6,8.1,89,76.9,.,.,19910821,E11
10.9,33.58,6,8.1,89,77.5,.,.,19910821,E11
10.9,33.59,6,8.1,89,78.3,.,.,19910821,E11
10.9,33.6,6,8.1,89,78.6,.,.,19910821,E11
10.9,33.59,5.9,8.1,89,79.1,.,.,19910821,E11
10.9,33.59,5.9,8.1,89,80,.,.,19910821,E11
10.9,33.59,5.9,8.1,89,80.4,.,.,19910821,E11
10.9,33.6,5.9,8.1,89,80.4,.,.,19910821,E11
10.9,33.59,5.9,8.1,89,80.9,.,.,19910821,E11
10.8,33.59,5.7,8.1,89,81.7,.,.,19910821,E11
10.8,33.59,5.7,8.1,89,82.5,.,.,19910821,E11
10.8,33.61,5.7,8.1,89,83.1,.,.,19910821,E11
10.8,33.6,5.9,8.1,89,83.5,.,.,19910821,E11
10.8,33.6,5.7,8.1,89,84.1,.,.,19910821,E11
10.8,33.6,5.7,8.1,89,84.5,.,.,19910821,E11
10.8,33.6,5.9,8.1,89,85.3,.,.,19910821,E11
10.8,33.6,5.9,8.1,89,86,.,.,19910821,E11
10.8,33.6,5.7,8.1,88,86.8,.,.,19910821,E11
10.8,33.6,5.7,8.1,88,87.5,.,.,19910821,E11
10.8,33.6,5.7,8.1,88,87.9,.,.,19910821,E11
10.8,33.6,5.7,8.1,88,88.6,.,.,19910821,E11
10.8,33.6,5.7,8.1,88,89.3,.,.,19910821,E11
10.8,33.6,5.7,8.1,88,89.8,.,.,19910821,E11
10.8,33.6,5.7,8.1,88,90.4,.,.,19910821,E11
10.8,33.6,5.7,8.1,88,90.8,.,.,19910821,E11
10.8,33.6,5.7,8.1,88,91.6,.,.,19910821,E11
10.8,33.6,5.7,8.1,88,92.1,.,.,19910821,E11
10.8,33.6,5.6,8.1,88,92.5,.,.,19910821,E11
10.8,33.6,5.6,8.1,88,93.5,.,.,19910821,E11
10.8,33.6,5.7,8.1,88,94.1,.,.,19910821,E11
10.8,33.6,5.7,8.1,88,94.5,.,.,19910821,E11
10.8,33.6,5.7,8.1,87,95.2,.,.,19910821,E11
10.8,33.6,5.6,8.1,87,95.8,.,.,19910821,E11
10.7,33.63,5.7,8.1,86,96.4,.,.,19910821,E11
10.6,33.7,5.7,8.1,85,96.8,.,.,19910821,E11
10.5,33.69,5.7,8.1,84,97.5,.,.,19910821,E11
10.5,33.7,5.7,8.1,84,97.7,.,.,19910821,E11
10.5,33.7,5.6,8.1,84,97.7,.,.,19910821,E11
10.5,33.68,5.4,8.1,83,97.7,.,.,19910821,E11
10.5,33.69,5.3,8.1,35,97.8,.,.,19910821,E11
20.3,33.57,7.7,8.3,77,0,.,.,19910821,E17
20.3,33.57,7.7,8.3,77,0.6,.,.,19910821,E17
20.3,33.57,7.7,8.3,77,1.2,.,.,19910821,E17
20.3,33.57,7.7,8.3,77,1.7,.,.,19910821,E17
20.3,33.57,7.7,8.3,77,2.3,.,.,19910821,E17
20.3,33.57,7.7,8.3,77,2.9,.,.,19910821,E17
20,33.6,7.7,8.3,77,3.5,.,.,19910821,E17
18.9,33.62,8,8.3,81,4.2,.,.,19910821,E17
18.3,33.61,8.1,8.3,85,4.8,.,.,19910821,E17
18,33.58,8,8.3,87,5.3,.,.,19910821,E17
17.7,33.57,8,8.3,88,6,.,.,19910821,E17
17.4,33.55,8.1,8.3,89,6.8,.,.,19910821,E17
17.3,33.54,8.3,8.3,89,7.4,.,.,19910821,E17
17.3,33.54,8.3,8.3,89,7.7,.,.,19910821,E17
17.1,33.53,8.3,8.3,89,8.4,.,.,19910821,E17
16.9,33.53,8.3,8.3,89,9.2,.,.,19910821,E17
